id,ra_deg,dec_deg,V_mag,B_mag,raw_g,raw_r,raw_G,raw_BP,raw_RP
online_17,144.32168568,43.94408184,11.91376655321521,12.836860165969483,12.270000457763672,11.60200023651123,nan,nan,nan
online_18,144.60130331,43.91481701,16.064533134829713,17.585615027642824,16.70400047302246,15.484000205993652,nan,nan,nan
online_19,144.56381022,43.92303196,16.450948590146606,17.88008918597877,17.047000885009766,15.91100025177002,nan,nan,nan
online_20,144.59454819,43.95305524,17.882528276403317,19.306206707081063,18.47599983215332,17.344999313354492,nan,nan,nan
online_21,144.57488857,43.98334738,17.89422461938672,19.403246562007816,18.527999877929688,17.319000244140625,nan,nan,nan
online_22,144.58038614,43.97049799,17.797494514103512,18.542555954703133,18.069000244140625,17.56800079345703,nan,nan,nan
online_23,144.58330796,44.02952558,17.4994319837871,18.929665573441426,18.09600067138672,16.958999633789062,nan,nan,nan
online_24,144.59013092,44.0262881,15.68843831758899,16.345515927688233,15.918000221252441,15.5,nan,nan,nan
online_25,144.62644814,44.02872599,15.873596188615593,16.492613324978286,16.084999084472656,15.70300006866455,nan,nan,nan
online_26,144.6676913,44.04089518,17.365600047717773,18.0915527732168,17.628000259399414,17.145000457763672,nan,nan,nan
online_27,144.61758745,44.05625528,14.847782236091792,15.414044384017586,15.034000396728516,14.70199966430664,nan,nan,nan
online_28,144.65386798,44.08614905,16.874461429980467,17.77295651931153,17.2189998626709,16.573999404907227,nan,nan,nan
online_29,144.65196917,44.07696346,14.472258461200683,15.045898299766602,14.661999702453613,14.322999954223633,nan,nan,nan
online_30,144.4440734,43.94424729,16.947698527709463,17.539267129151384,17.145999908447266,16.790000915527344,nan,nan,nan
online_31,144.45287816,43.99043576,17.83511718599169,18.448855136073252,18.04400062561035,17.66699981689453,nan,nan,nan
online_32,144.48436555,43.98246643,17.328603619731933,17.732081563636722,17.437000274658203,17.260000228881836,nan,nan,nan
online_33,144.40691881,43.9701932,17.58365904626294,18.890737052737794,18.121999740600586,17.097999572753906,nan,nan,nan
online_34,144.43159206,44.0437756,17.161814686630127,17.71753963308741,17.343000411987305,17.020999908447266,nan,nan,nan
online_35,144.56112934,44.03518126,16.06043043516186,16.573004646338887,16.22100067138672,15.9399995803833,nan,nan,nan
online_36,144.61503457,44.07331543,15.18874304514331,15.887121186629884,15.437999725341797,14.980999946594238,nan,nan,nan
online_37,144.62969071,44.08936295,17.84125903667041,19.140728188255864,18.375999450683594,17.358999252319336,nan,nan,nan
online_38,144.586833,44.08998292,17.161447719392804,17.816407432918496,17.389999389648438,16.974000930786133,nan,nan,nan
online_39,144.62069883,44.14533852,17.485679669494626,18.712440496215834,17.986000061035156,17.035999298095703,nan,nan,nan
online_40,144.60371912,44.12622135,12.210259040485107,13.069234764793945,12.53600025177002,11.928000450134277,nan,nan,nan
online_41,144.53302639,44.07895277,16.212128385328857,17.594333370638676,16.785999298095703,15.692999839782715,nan,nan,nan
online_42,144.60918639,44.15065936,17.577532209307858,19.098613056359873,18.216999053955078,16.996999740600586,nan,nan,nan
online_43,144.5989369,44.15057892,11.74057651706494,12.624110935291508,12.07800006866455,11.446999549865723,nan,nan,nan
online_44,144.55058512,44.14215278,17.44395988254712,18.459255955120607,17.8439998626709,17.09000015258789,nan,nan,nan
online_45,144.57323892,44.17045988,17.208477862231433,18.321725778833034,17.655000686645508,16.809999465942383,nan,nan,nan
online_46,144.18641917,43.87309002,17.593652437252924,18.39507133093849,17.892000198364258,17.33799934387207,nan,nan,nan
online_47,144.18003712,43.8831663,17.98060854188769,18.85987050167384,18.31599998474121,17.68899917602539,nan,nan,nan
online_48,144.20894646,43.86376403,17.6557328743916,18.356230830196292,17.9060001373291,17.44700050354004,nan,nan,nan
online_49,144.20228153,43.92886101,17.432979794036132,18.95735082147364,18.073999404907227,16.85099983215332,nan,nan,nan
online_50,144.10087306,43.91515797,15.168076989938475,16.318022060772464,15.631999969482422,14.753000259399414,nan,nan,nan
online_51,144.12778141,43.94392865,17.72287500444043,19.25382768887305,18.367000579833984,17.13800048828125,nan,nan,nan
online_52,144.27485284,43.96887048,16.88144551152538,17.635004255879906,17.156999588012695,16.648000717163086,nan,nan,nan
online_53,144.29980764,43.97205157,12.017033486376953,13.076412168481445,12.437999725341797,11.642999649047852,nan,nan,nan
online_54,144.35565834,44.00196389,16.96287544017285,17.633711445704105,17.198999404907227,16.76799964904785,nan,nan,nan
online_55,144.29023366,43.98577564,16.080344708478513,17.373293264317386,16.61199951171875,15.60099983215332,nan,nan,nan
online_56,144.30725288,44.00224823,16.496534449806642,17.985835977095704,17.121000289916992,15.930000305175781,nan,nan,nan
online_57,144.29856029,44.04245064,17.61007129964672,18.960674783519064,18.16900062561035,17.104999542236328,nan,nan,nan
online_58,144.07970918,43.92448722,17.62793875372363,19.090969889403322,18.239999771118164,17.072999954223633,nan,nan,nan
online_59,144.07398149,43.92984565,15.663901896068237,16.42489982114478,15.942999839782715,15.427000045776367,nan,nan,nan
online_60,144.09394733,43.92491531,14.636097958771485,15.689019986692875,15.053999900817871,14.265000343322754,nan,nan,nan
online_61,144.05108283,43.96417179,16.616636359814436,18.09936926340335,17.238000869750977,16.05299949645996,nan,nan,nan
online_62,144.12787413,43.95674615,17.35163083732128,18.660884123086934,17.891000747680664,16.864999771118164,nan,nan,nan
online_63,144.15587865,44.0186245,16.999896014397702,17.52614313660987,17.16699981689453,16.87299919128418,nan,nan,nan
online_64,144.12308568,44.0049037,16.981279860992423,17.67223864837649,17.226999282836914,16.777000427246094,nan,nan,nan
online_65,144.11338745,44.01046613,13.89723075002734,14.479305688971202,14.090999603271484,13.744000434875488,nan,nan,nan
online_66,144.12406253,44.00721935,15.38592591875,16.456068847314455,15.812000274658203,15.006999969482422,nan,nan,nan
online_67,144.02464069,43.99334756,17.03149831354199,17.512547760733405,17.177000045776367,16.926000595092773,nan,nan,nan
online_68,144.08771882,44.0297527,12.512534902282226,12.972593510254882,12.64799976348877,12.416999816894531,nan,nan,nan
online_69,144.09230661,44.03712434,16.496480063934317,17.45383883758547,16.868999481201172,16.16900062561035,nan,nan,nan
online_70,144.1153356,44.08695017,15.065033704010741,16.30371668774268,15.571000099182129,14.609999656677246,nan,nan,nan
online_71,144.22095274,44.06614181,16.83350580560742,17.576444412955087,17.104000091552734,16.604999542236328,nan,nan,nan
online_72,144.21280071,44.043036,14.632472799509763,15.126127368509769,14.784000396728516,14.520999908447266,nan,nan,nan
online_73,144.22138529,44.06672321,11.33655987171631,11.59191911307373,11.37399959564209,11.33899974822998,nan,nan,nan
online_74,144.1852769,44.07560317,15.23189494816211,15.89849689261621,15.465999603271484,15.038999557495117,nan,nan,nan
online_75,144.25166815,44.06888086,17.53724463126782,18.7163728437876,18.014999389648438,17.108999252319336,nan,nan,nan
online_76,144.14292436,44.12912538,13.019300638241694,13.706021716985852,13.262999534606934,12.817000389099121,nan,nan,nan
online_77,144.20949721,44.14967645,16.66522103898926,18.142478973046877,17.284000396728516,16.104000091552734,nan,nan,nan
online_78,144.24862692,44.14945126,14.38329281884204,15.16236494672754,14.670999526977539,14.137999534606934,nan,nan,nan
online_79,144.19859528,44.14804088,15.86505242958569,16.75179220503761,16.20400047302246,15.569999694824219,nan,nan,nan
online_80,144.21092254,44.1532713,16.967087503425777,18.20143467332423,17.47100067138672,16.513999938964844,nan,nan,nan
online_81,144.35261349,44.02514665,17.906134258435543,18.84528459897364,18.270000457763672,17.586999893188477,nan,nan,nan
online_82,144.36892119,44.02122027,11.334801813453486,11.89473965769996,11.517999649047852,11.192000389099121,nan,nan,nan
online_83,144.36485464,44.06034596,17.914271943676752,18.483694378637708,18.101999282836914,17.767000198364258,nan,nan,nan
online_84,144.42269904,44.09461705,17.765022697288078,18.232425064408222,17.90399932861328,17.666000366210938,nan,nan,nan
online_85,144.4155223,44.12679314,16.312953297937494,17.558142476390643,16.82200050354004,15.854999542236328,nan,nan,nan
online_86,144.43358391,44.14331118,16.480293047778307,17.459095957055688,16.863000869750977,16.14299964904785,nan,nan,nan
online_87,144.43953035,44.12761877,13.766990402581055,14.592906340833986,14.07699966430664,13.5,nan,nan,nan
online_88,144.33908288,44.12930324,16.23941147355176,17.144320722024904,16.586999893188477,15.935999870300293,nan,nan,nan
online_89,144.4579702,44.16047223,12.538961424061768,13.037868831258791,12.692999839782715,12.425000190734863,nan,nan,nan
online_90,144.48050389,44.17848553,17.45746558739941,18.815693718389667,18.020000457763672,16.948999404907227,nan,nan,nan
online_91,144.58128628,44.20999494,17.65576847192456,18.226246442381353,17.8439998626709,17.507999420166016,nan,nan,nan
online_92,144.57757573,44.21512868,15.172469044696046,16.001582563378907,15.484000205993652,14.904000282287598,nan,nan,nan
online_93,144.43226144,44.16844386,13.905896631142701,14.432142749982669,14.072999954223633,13.779000282287598,nan,nan,nan
online_94,144.44013544,44.15880472,15.95967519208789,16.55757573276758,16.160999298095703,15.798999786376953,nan,nan,nan
online_95,144.44562367,44.19384828,14.613438508323853,15.270516118423096,14.843000411987305,14.425000190734863,nan,nan,nan
