id,ra_deg,dec_deg,V_mag,B_mag,raw_g,raw_r,raw_G,raw_BP,raw_RP
online_649,143.39066437,43.71620487,17.284990051628906,18.11090598988184,17.594999313354492,17.01799964904785,nan,nan,nan
online_650,143.4257775,43.76808325,14.717317385586671,15.27198847406592,14.89799976348877,14.57699966430664,nan,nan,nan
online_651,143.38700454,43.76973822,16.372785523148924,17.062685316617195,16.618000030517578,16.16900062561035,nan,nan,nan
online_652,143.09561414,43.53378514,12.220497964481932,12.701548413077152,12.366000175476074,12.114999771118164,nan,nan,nan
online_653,143.12793706,43.54909038,16.4682794824834,17.035595011473635,16.655000686645508,16.32200050354004,nan,nan,nan
online_654,143.09078056,43.56192424,14.026100915868652,14.644063327869633,14.237000465393066,13.855999946594238,nan,nan,nan
online_655,143.11136006,43.5676881,16.248951983349603,16.90285433408205,16.476999282836914,16.062000274658203,nan,nan,nan
online_656,143.11195076,43.57949548,14.122678504943723,15.056475402832278,14.484000205993652,13.805999755859375,nan,nan,nan
online_657,143.14743646,43.56883772,17.2957521583623,18.704143327318366,17.881999969482422,16.764999389648438,nan,nan,nan
online_658,143.13592195,43.57150742,16.187802076793947,17.165530993506838,16.56999969482422,15.85099983215332,nan,nan,nan
online_659,143.16036207,43.60218999,16.17909376555981,16.90610711609718,16.441999435424805,15.958000183105469,nan,nan,nan
online_660,143.12721649,43.60889765,16.179229857815432,16.76130580255762,16.37299919128418,16.025999069213867,nan,nan,nan
online_661,143.15072409,43.60735366,12.366851285504149,12.909937123205571,12.541999816894531,12.232000350952148,nan,nan,nan
online_662,143.06626724,43.58814689,11.15848949840088,11.64374021859131,11.305999755859375,11.050999641418457,nan,nan,nan
online_663,143.08131073,43.61148812,11.491983573157224,11.980384500108892,11.640999794006348,11.383000373840332,nan,nan,nan
online_664,143.05264862,43.61261224,16.454351609369624,17.130482785899424,16.69300079345703,16.256999969482422,nan,nan,nan
online_665,143.10690172,43.62226845,17.942746005866212,19.512122642808595,18.604999542236328,17.340999603271484,nan,nan,nan
online_666,143.13993269,43.65637778,16.47537048783887,17.24168297451758,16.756999969482422,16.236000061035156,nan,nan,nan
online_667,143.13033008,43.65499891,15.133395694385253,15.895456841209961,15.413000106811523,14.895999908447266,nan,nan,nan
online_668,143.12986944,43.66885822,15.70220164909668,16.2927157661377,15.899999618530273,15.545000076293945,nan,nan,nan
online_669,143.02067611,43.62546309,16.052279116272462,16.619594645262698,16.23900032043457,15.906000137329102,nan,nan,nan
online_670,143.05452419,43.67327921,12.295592014429443,12.711631454234375,12.40999984741211,12.220999717712402,nan,nan,nan
online_671,143.00245526,43.64557342,17.538896062053713,18.205498006507813,17.773000717163086,17.34600067138672,nan,nan,nan
online_672,143.08748483,43.70146811,17.12437130818164,17.660088194183597,17.29599952697754,16.993000030517578,nan,nan,nan
online_673,143.01824854,43.71255964,16.031465618305543,16.682195159568117,16.257999420166016,15.845999717712402,nan,nan,nan
online_674,143.05944431,43.73914359,13.743883030392457,15.177393805548098,14.342000007629395,13.20199966430664,nan,nan,nan
online_675,143.05982195,43.7380027,7.657468209835816,8.15322346954956,7.809999942779541,7.545000076293945,nan,nan,nan
online_676,143.04298363,43.77927646,17.969704102612305,18.83615125827637,18.298999786376953,17.68400001525879,nan,nan,nan
online_677,143.04251506,43.75852433,12.438058935683104,12.882386263765627,12.565999984741211,12.350000381469727,nan,nan,nan
online_678,143.05747387,43.77644427,16.316917471677737,17.153493013797853,16.631999969482422,16.045000076293945,nan,nan,nan
online_679,143.19618535,43.67502426,14.376133078051026,14.985646327113281,14.583000183105469,14.210000038146973,nan,nan,nan
online_680,143.21897537,43.68661077,13.893951959851075,14.547855319494628,14.121999740600586,13.706999778747559,nan,nan,nan
online_681,143.27508086,43.72473541,17.447216125578127,18.033510772525393,17.64299964904785,17.29199981689453,nan,nan,nan
online_682,143.20217347,43.71132817,16.502351000879628,17.178480157664573,16.740999221801758,16.30500030517578,nan,nan,nan
online_683,143.17361525,43.70612187,12.994885436196164,13.52534008189234,13.163999557495117,12.866000175476074,nan,nan,nan
online_684,143.17848312,43.72264296,17.21625903667041,18.515728188255864,17.750999450683594,16.733999252319336,nan,nan,nan
online_685,143.21397827,43.74542281,16.272003782732412,16.74990503219143,16.416000366210938,16.167999267578125,nan,nan,nan
online_686,143.189241,43.76416252,16.92938265228222,17.69356835937599,17.209999084472656,16.69099998474121,nan,nan,nan
online_687,143.20821588,43.74662034,14.821251555525633,15.397000886751469,15.01200008392334,14.670999526977539,nan,nan,nan
online_688,143.29839304,43.73494944,17.6670842069824,18.289269833715867,17.8799991607666,17.4950008392334,nan,nan,nan
online_689,143.30465975,43.74323273,15.643886158984497,16.5520036448606,15.993000030517578,15.33899974822998,nan,nan,nan
online_690,143.30298887,43.76824644,17.16830164818114,18.60727466384281,17.768999099731445,16.624000549316406,nan,nan,nan
online_691,143.30033076,43.75057852,10.440444764404296,10.946709363403322,10.597999572753906,10.322999954223633,nan,nan,nan
online_692,143.30654504,43.7703908,17.83494795326001,19.264087507176274,18.430999755859375,17.295000076293945,nan,nan,nan
online_693,143.37461059,43.79561498,13.620768624512449,14.191246594969241,13.809000015258789,13.472999572753906,nan,nan,nan
online_694,143.34030367,43.80993553,12.985580071317258,13.608824644352788,13.199000358581543,12.812999725341797,nan,nan,nan
online_695,143.36170759,43.8184556,16.440330099623534,17.414841418184572,16.820999145507812,16.104999542236328,nan,nan,nan
online_696,143.29736881,43.78404715,15.902683533398434,16.498474577490242,16.10300064086914,15.743000030517578,nan,nan,nan
online_697,143.25975729,43.82931598,16.979092765051757,17.59916668852442,17.19099998474121,16.808000564575195,nan,nan,nan
online_698,143.3397947,43.86624952,17.301141456242185,18.717175080069342,17.891000747680664,16.767000198364258,nan,nan,nan
online_699,143.13719866,43.73748529,15.760679777450562,16.987439570770263,16.26099967956543,15.310999870300293,nan,nan,nan
online_700,143.09034159,43.75262011,15.327138812873049,16.323107582383788,15.718000411987305,14.982000350952148,nan,nan,nan
online_701,143.12253838,43.78623823,17.066431511733885,18.562305479339848,17.694000244140625,16.496999740600586,nan,nan,nan
online_702,143.12307883,43.7859693,16.582643929803947,17.963760114024918,17.1560001373291,16.06399917602539,nan,nan,nan
online_703,143.17781468,43.78930219,16.44649755801074,17.969772507879885,17.086999893188477,15.864999771118164,nan,nan,nan
online_704,143.21924361,43.80852457,16.80093243562011,17.63537485959474,17.114999771118164,16.530000686645508,nan,nan,nan
online_705,143.17685778,43.79846736,15.443660576390503,16.04578370561743,15.647000312805176,15.281000137329102,nan,nan,nan
online_706,143.10863924,43.81043331,17.840734886978026,19.179359754852545,18.393999099731445,17.340999603271484,nan,nan,nan
online_707,143.10862828,43.78581059,15.67100463897705,16.49478943572998,15.979999542236328,15.404999732971191,nan,nan,nan
online_708,143.12099033,43.81737591,16.293526104781982,17.114115057281744,16.60099983215332,16.02899932861328,nan,nan,nan
online_709,143.14140265,43.82811666,17.255216471464113,17.9588950142251,17.506999969482422,17.045000076293945,nan,nan,nan
online_710,143.1445069,43.84300667,16.058570101123042,17.334141612329113,16.582000732421875,15.586999893188477,nan,nan,nan
online_711,143.12511316,43.84044879,17.46716689284472,18.735137222611346,17.98699951171875,16.999000549316406,nan,nan,nan
online_712,143.21322566,43.83279746,16.26573250034961,17.445941630770513,16.743999481201172,15.836999893188477,nan,nan,nan
online_713,143.29068527,43.89161609,17.864311888014406,18.840968905855963,18.246000289916992,17.527999877929688,nan,nan,nan
online_714,143.28489232,43.88997224,13.384612659921142,13.999406149884278,13.593999862670898,13.215999603271484,nan,nan,nan
online_715,143.19536111,43.88267592,15.951689140588861,16.66066827338771,16.20599937438965,15.73900032043457,nan,nan,nan
online_716,143.21347449,43.89558147,16.764943288614013,18.0502873577085,17.292999267578125,16.288999557495117,nan,nan,nan
online_717,143.23403255,43.92168244,14.368554525829591,14.816027445838378,14.498000144958496,14.279000282287598,nan,nan,nan
online_718,143.18046105,43.92152747,17.28444969401855,18.30081939248048,17.684999465942383,16.93000030517578,nan,nan,nan
online_719,143.18943941,43.92638242,17.178340654282717,17.85658861941309,17.417999267578125,16.979999542236328,nan,nan,nan
online_720,143.25361462,43.94903759,17.908389470136232,18.931206029820316,18.312000274658203,17.551000595092773,nan,nan,nan
online_721,143.26907345,43.96333154,16.84305096400145,18.33125586008304,17.466999053955078,16.277000427246094,nan,nan,nan
online_722,143.2812418,43.93870221,13.961133116197999,14.570646365260254,14.168000221252441,13.795000076293945,nan,nan,nan
online_723,143.25742636,43.96393734,16.605656450082517,17.478510143658205,16.937999725341797,16.316999435424805,nan,nan,nan
online_724,142.98253722,43.81603491,17.043734406070055,17.62475428661477,17.23699951171875,16.891000747680664,nan,nan,nan
online_725,142.97895836,43.78340289,14.709612949883907,15.324405432629646,14.918999671936035,14.541000366210938,nan,nan,nan
online_726,143.00026655,43.83573382,16.544521530323365,18.00208306087427,17.15399932861328,15.991999626159668,nan,nan,nan
online_727,143.00576756,43.82721879,14.963278894379146,15.530593418211923,15.149999618530273,14.817000389099121,nan,nan,nan
online_728,142.93839334,43.80825784,16.039518074502443,16.78033201505762,16.30900001525879,15.812000274658203,nan,nan,nan
online_729,142.92293931,43.83388823,14.723196713017701,15.590711844350341,15.053000450134277,14.437000274658203,nan,nan,nan
online_730,142.96415203,43.83602487,17.37767910465991,18.31147498159815,17.73900032043457,17.06100082397461,nan,nan,nan
online_731,142.96486134,43.82208794,16.687120546483637,17.01224549455714,16.757999420166016,16.6560001373291,nan,nan,nan
online_732,142.94991268,43.81638636,15.205698421187865,15.797268028840088,15.404000282287598,15.04800033569336,nan,nan,nan
online_733,142.95796342,43.86109885,17.041612983341793,18.188317414053717,17.503999710083008,16.628000259399414,nan,nan,nan
online_734,142.96562822,43.85871138,17.63543166335253,19.065665253006856,18.23200035095215,17.094999313354492,nan,nan,nan
online_735,142.97536713,43.88544304,14.577151616625489,15.514159619227051,14.9399995803833,14.258999824523926,nan,nan,nan
online_736,142.91681598,43.86798414,17.240222327024412,18.61588586658106,17.81100082397461,16.724000930786133,nan,nan,nan
online_737,142.94401222,43.91624271,16.591776779748034,18.097512648389674,17.224000930786133,16.01799964904785,nan,nan,nan
online_738,142.9470099,43.88617161,16.68032143993091,18.21456560097315,17.326000213623047,16.0939998626709,nan,nan,nan
online_739,142.9472992,43.88621447,16.68032143993091,18.21456560097315,17.326000213623047,16.0939998626709,nan,nan,nan
online_740,142.89005011,43.92892267,14.583148565721924,15.726613818263184,15.043999671936035,14.170999526977539,nan,nan,nan
online_741,142.89993566,43.9581837,16.63819412440967,17.23081927071192,16.836999893188477,16.479999542236328,nan,nan,nan
online_742,142.91664965,43.96920092,17.81973568309375,19.082280403832033,18.336999893188477,17.354000091552734,nan,nan,nan
online_743,142.9079015,43.98748921,15.307825718823116,16.081581419104257,15.593000411987305,15.0649995803833,nan,nan,nan
online_744,143.065017,43.83199873,17.60536703902783,19.039971000069347,18.20400047302246,17.062999725341797,nan,nan,nan
online_745,143.04798111,43.83483486,13.235484329996217,13.88198345792749,13.460000038146973,13.052000045776367,nan,nan,nan
online_746,143.05963337,43.83060362,13.659496497351562,15.0853583999502,14.253999710083008,13.121000289916992,nan,nan,nan
online_747,143.02056138,43.85822576,15.642194188712274,16.90799392390602,16.160999298095703,15.175000190734863,nan,nan,nan
online_748,143.13787599,43.91092654,16.957100630205563,18.1048865996963,17.420000076293945,16.542999267578125,nan,nan,nan
online_749,143.11620672,43.90718722,17.748917682300526,18.266750054100125,17.91200065612793,17.625999450683594,nan,nan,nan
online_750,143.0813611,43.91524642,16.691077740182372,18.11147923948389,17.283000946044922,16.155000686645508,nan,nan,nan
online_751,143.09155653,43.89670401,14.356237932116697,14.93620380800782,14.548999786376953,14.204000473022461,nan,nan,nan
online_752,143.01651612,43.87987848,17.380200083132806,18.174166011102557,17.674999237060547,17.128000259399414,nan,nan,nan
online_753,143.03730833,43.88651842,16.813876847308332,17.579124906457555,17.094999313354492,16.575000762939453,nan,nan,nan
online_754,142.99293551,43.92120645,15.438159636061522,16.81818394748145,16.01099967956543,14.920000076293945,nan,nan,nan
online_755,142.99335982,43.92119446,15.244613626934326,16.627909541175296,15.819000244140625,14.725000381469727,nan,nan,nan
online_756,143.07595774,43.94676424,14.826568724861573,15.640765252608398,15.130999565124512,14.5649995803833,nan,nan,nan
online_757,143.08588784,43.92349573,15.722668061292236,16.322680303501958,15.925000190734863,15.560999870300293,nan,nan,nan
online_758,143.07558786,43.95512687,14.27335995690478,14.813287097604015,14.446999549865723,14.140000343322754,nan,nan,nan
online_759,143.14586484,43.93407567,17.190492800213132,17.83487700943701,17.413999557495117,17.007999420166016,nan,nan,nan
online_760,143.16978237,43.94978356,13.685036724475097,13.924806800073247,13.71500015258789,13.694999694824219,nan,nan,nan
online_761,143.22808529,43.97860157,14.650742938331787,15.34912107981836,14.899999618530273,14.442999839782715,nan,nan,nan
online_762,143.24491961,44.00987918,17.885888152319822,19.175577058397465,18.416000366210938,17.408000946044922,nan,nan,nan
online_763,143.21277006,44.03239109,17.0570325204375,17.691900459002937,17.275999069213867,16.878999710083008,nan,nan,nan
